Date,Rainfall,TempMin,TempaMax,humidity,windgust,windspeed,winddir
01-01-2023,0,21.30771,31.85179,78.9,23.8,9.4,126.9
02-01-2023,0,21.30491,31.40463,78.6,13.7,11.2,106.9
03-01-2023,0.008309022,21.37069,30.66976,74.7,25.2,9.4,102.1
04-01-2023,0,21.16331,30.41058,78,32.4,13,83.4
05-01-2023,0.265692264,21.19436,29.07397,81.9,29.5,26.5,64.7
06-01-2023,0,20.95666,28.78456,77.4,26.6,14.8,65.6
07-01-2023,0,20.30876,29.09082,72.8,12.6,11.2,27.9
08-01-2023,0,16.329,29.52048,68.4,12.6,11.2,40.8
09-01-2023,0,14.742,29.90844,69.3,10.4,13,77.8
10-01-2023,0,15.88473,30.65643,70.8,10.4,9.4,103.2
11-01-2023,0,16.5026,31.10158,72.7,9.4,9.4,202.2
12-01-2023,0,17.32514,30.92555,78,16.6,9.4,179
13-01-2023,0,17.32057,31.02493,76.1,25.9,11.2,145.6
14-01-2023,0,18.25411,31.46911,73.1,15.1,9.4,133.6
15-01-2023,0,18.32227,31.18948,75,23.8,11.2,152.9
16-01-2023,0,18.36879,31.13371,77.4,28.1,11.2,139.3
17-01-2023,0,18.50421,30.56397,77.5,27.7,11.2,145.2
18-01-2023,0,18.27618,30.88328,75.4,29.5,11.2,132
19-01-2023,0,18.54918,30.41208,76.4,28.8,9.4,108.7
20-01-2023,0,18.67047,30.18311,75.6,28.4,11.2,82.8
21-01-2023,0,19.93345,30.6248,78.5,31.7,11.2,87.5
22-01-2023,0,19.63391,30.04095,79.5,29.5,13,72.6
23-01-2023,0,19.67732,29.81915,77.2,37.1,24.4,78
24-01-2023,0,19.43506,30.58254,75,26.3,13,83.1
25-01-2023,0,19.43735,30.28842,78.3,27.7,11.2,80.6
26-01-2023,0,18.01046,31.06623,73.3,24.5,11.2,80.7
27-01-2023,0,18.01859,31.51131,73.5,27,13,76.7
28-01-2023,0,17.79665,31.93351,67.9,28.1,14.8,82.6
29-01-2023,0,18.79536,31.12689,76.8,37.1,18.4,79.8
30-01-2023,0,21.31355,30.6307,76.9,37.1,24.6,66.2
31-01-2023,0,20.63649,31.19316,75,34.2,18.4,77.2
01-02-2023,0.184065715,20.83002,31.26027,64.6,38.2,18.4,75.7
02-02-2023,0,19.72854,30.82723,64.1,38.5,13,61.6
03-02-2023,0,18.81989,31.55209,68.1,33.8,14.8,70.9
04-02-2023,0,19.16345,32.24915,72.3,22.7,11.2,90.7
05-02-2023,0,19.25873,32.19461,72.6,24.8,11.2,99.3
06-02-2023,0,19.73239,31.90272,75.1,25.6,9.4,111.8
07-02-2023,0,20.53646,31.81432,75.5,27,11.2,141.3
08-02-2023,0,20.89703,32.53407,74.5,27.4,7.6,136.8
09-02-2023,0,20.43892,33.2341,72.7,32.8,9.4,149.8
10-02-2023,0,20.01356,33.53076,69.8,33.5,6.5,145.2
11-02-2023,0,19.70127,34.21284,73.2,33.1,9.4,167.8
12-02-2023,0,20.39195,34.58331,68.7,24.1,9.4,201.4
13-02-2023,0,19.90935,34.01762,66.4,26.6,14.8,73.4
14-02-2023,0,18.17343,33.60757,68.4,13,7.6,16.7
15-02-2023,0,17.93186,34.07435,70.1,22.3,11.2,63.7
16-02-2023,0,18.91848,33.3628,71.8,30.2,8.3,166
17-02-2023,0,19.47264,32.37397,73.7,30.2,11.2,164.5
18-02-2023,0,20.00668,32.07197,74.3,31,9.4,126.4
19-02-2023,0,20.85682,32.27157,71.2,28.8,9.4,150
20-02-2023,0,20.58627,33.3938,67.4,33.8,11.2,188.3
21-02-2023,0,21.00898,34.68699,68.1,32.8,9.4,170.6
22-02-2023,0,20.80973,35.03017,68.6,32.8,7.6,178.9
23-02-2023,0,20.93668,34.44167,70.4,32.4,9.4,196.9
24-02-2023,0,20.31838,34.83481,70.9,31.7,9.4,202.5
25-02-2023,0,20.57562,34.69302,68.5,32,7.2,159.9
26-02-2023,0,20.63025,34.0308,62.7,35.3,9.4,113.8
27-02-2023,0,19.99068,33.20533,61.9,31,9.4,136.3
28-02-2023,0,19.42469,33.34935,61.7,31.3,13,101.4
01-03-2023,0,20.02903,33.05404,62.9,35.6,13,90
02-03-2023,0,19.47873,34.03842,58.2,32.8,7.6,211.4
03-03-2023,0,19.23228,34.96194,50.5,36.7,11.2,93.9
04-03-2023,0,20.00208,34.9085,48.2,37.4,11.2,91.5
05-03-2023,0,20.17781,35.04115,58,33.8,9.4,197.1
06-03-2023,0,19.96547,34.95392,60.2,32.8,11.2,198.7
07-03-2023,0,20.11238,32.93517,61,33.1,11.2,242.9
08-03-2023,0,20.69737,33.69036,56.5,39.6,15.2,90.5
09-03-2023,0,20.56027,33.215,62.3,33.8,9.4,77
10-03-2023,0,20.97027,34.34658,62.4,37.4,11.2,107
11-03-2023,0,21.31854,33.39594,66.5,36.4,14.8,86.6
12-03-2023,0,20.84615,34.06979,62.5,35.6,11.2,85
13-03-2023,0,20.08883,35.29383,57.5,33.8,11.2,98.3
14-03-2023,0,20.55005,35.11202,60.6,34.9,14.8,101.2
15-03-2023,0,21.1511,33.41269,71,31,13,92.5
16-03-2023,0,23.36221,32.72319,74.4,36,11.2,133.6
17-03-2023,6.777051449,20.93718,28.59556,78,26.3,16.6,71.4
18-03-2023,0.133635566,20.96623,30.15236,82.5,46.4,27.7,97.2
19-03-2023,26.52818871,20.14544,29.74923,78.3,37.1,18.4,63
20-03-2023,0.263580173,21.05777,31.80389,75.8,28.1,14.8,132.3
21-03-2023,0,22.14855,32.97134,74.9,37.1,18.4,118.3
22-03-2023,0,23.35927,34.03065,73.2,25.6,14.8,166.2
23-03-2023,0,23.98229,34.15772,74.6,37.1,18.4,146.4
24-03-2023,4.333722115,24.18374,34.00092,75,64.8,46.4,130.2
25-03-2023,0,25.01696,33.72231,75.3,46.4,27.7,132.5
26-03-2023,4.333722115,24.62397,34.01061,74.4,24.8,18.4,139.2
27-03-2023,0,25.03629,35.34991,74.3,27.4,11.2,173.8
28-03-2023,1.235439539,24.88673,35.18774,74.4,42.8,17.3,170
29-03-2023,0,24.95698,34.69964,71.9,26.6,14.8,170.3
30-03-2023,0,24.70967,35.10872,71.5,29.9,14.8,167.7
31-03-2023,0,24.94987,34.97546,73.1,29.5,15.1,163.1
01-04-2023,0,24.68261,34.86208,72,30.6,18.4,150
02-04-2023,0,24.83519,34.76479,77.9,64.8,46.4,134.9
03-04-2023,5.907706261,25.13942,35.49549,75.7,32.8,14.4,157.7
04-04-2023,0,25.55849,35.42974,71.7,31.7,15.1,187.3
05-04-2023,0,25.01432,36.16195,71.4,28.1,12.2,171.2
06-04-2023,0,25.35421,35.55128,71.4,28.1,11.5,172.2
07-04-2023,0,24.76717,35.19286,68.4,22.3,14.8,133.2
08-04-2023,0,24.53584,35.07629,67.2,28.1,11.2,106
09-04-2023,0,24.33647,35.80985,62.2,25.2,11.2,130.7
10-04-2023,0,23.7773,36.5169,61,32.8,9.5,198.7
11-04-2023,0,23.11406,37.43008,54.3,28.4,19.1,195.4
12-04-2023,0,23.79497,38.56402,48,36,23,185.8
13-04-2023,0,25.60911,38.80696,52.4,32.4,13.7,183.9
14-04-2023,0,25.02633,38.21437,53.1,35.3,12.6,209.9
15-04-2023,0,25.03552,38.13581,48,31.7,13,290.6
16-04-2023,0,25.7698,38.80497,47.2,29.9,22.7,214
17-04-2023,0,25.36902,39.15961,51.3,32.4,22.7,182.1
18-04-2023,0,24.37866,38.57904,57.2,30.2,11.2,192.7
19-04-2023,0,24.78521,38.64401,57,34.6,20.2,197.5
20-04-2023,0,25.67169,38.0214,67.3,33.1,10.8,197.3
21-04-2023,0,26.04794,36.68074,65.5,30.2,18.4,138.5
22-04-2023,0,24.75864,36.00788,71.1,42.5,40.7,120
23-04-2023,0,25.10929,35.50501,74.9,55.4,35.6,107.4
24-04-2023,0.016618043,23.86554,35.04279,74.7,38.5,19,101.8
25-04-2023,0.796511829,26.40806,35.3863,72.5,31,14.8,133.4
26-04-2023,0.317931682,23.41326,33.89889,65.2,26.3,21.2,137.8
27-04-2023,0,24.50382,34.83039,67.9,27.7,18.4,114.8
28-04-2023,0,25.63671,34.9371,62.4,28.1,17.3,151.3
29-04-2023,0,24.94825,33.82885,73.4,64.8,38,105.5
30-04-2023,52.9225502,24.98389,34.24689,76.2,32.4,14.8,139.3
01-05-2023,30.3116436,22.11902,29.97308,86.2,40.7,22.3,76.6
02-05-2023,0.116326295,23.19276,32.19975,84.5,31,18.4,84.1
03-05-2023,23.11083412,24.54669,32.33976,79.1,26.3,17.3,105.1
04-05-2023,6.174901962,24.7299,33.77626,76.3,29.9,18.4,100.2
05-05-2023,0.376954556,26.07359,33.56792,79,22.7,14.4,147
06-05-2023,2.370259762,25.59092,34.55829,73.9,23.8,13.8,154.9
07-05-2023,0.468415678,25.81951,35.62249,69.5,30.2,20.9,164.9
08-05-2023,0,26.37219,36.59459,66.8,23.4,11.2,184.9
09-05-2023,0,26.62864,36.61656,66.4,38.2,24.1,140.6
10-05-2023,0,27.05226,37.11639,61.3,30.2,20.5,133.3
11-05-2023,0,27.10658,37.23314,68.8,34.2,18.4,89.5
12-05-2023,1.081009507,26.38735,38.91664,56.8,30.6,19.4,356.7
13-05-2023,0,26.80079,38.68789,60.6,27.4,18.4,128.4
14-05-2023,0,27.48565,40.11242,41.8,30.6,22.3,281.1
15-05-2023,0,28.40654,40.99479,34,48.6,28.1,302.5
16-05-2023,0,28.14801,41.69618,38.6,45.4,22.3,308.5
17-05-2023,0,28.02159,40.52379,58.6,35.6,29.9,101.6
18-05-2023,0,28.49158,39.78708,73.5,29.2,18.4,143.5
19-05-2023,0,28.11892,39.80924,70.5,46.8,13,158.8
20-05-2023,0,28.31939,39.7201,69.1,58.7,21.2,135.9
21-05-2023,4.622962952,25.87069,39.12421,62.7,48.2,14,130.5
22-05-2023,0,26.89795,38.61124,70.8,25.6,15.1,181.5
23-05-2023,0.308859885,27.06822,38.85264,59.5,37.1,18.4,172.1
24-05-2023,0,28.1114,40.50893,67.7,31.3,20.2,204
25-05-2023,0,29.27833,40.00283,61.5,45.7,15.1,245.9
26-05-2023,0.166871652,29.04563,39.26094,64.1,29.5,13,154.3
27-05-2023,0,27.99454,41.14413,56.1,22.7,14.8,317.8
28-05-2023,0,28.40373,40.71574,54.8,55.4,37.1,110
29-05-2023,0,27.6792,39.77537,64.6,32.8,18.4,110.2
30-05-2023,0,26.7856,35.22395,73.5,53.6,23.8,209.9
31-05-2023,24.2441082,25.33594,39.50141,60.4,18.4,11.2,256
01-06-2023,0,27.00986,40.68172,65,33.8,18,220.3
02-06-2023,0,27.95683,42.11072,60.4,29.2,11.2,214.8
03-06-2023,0,28.54872,42.12956,52,28.8,13.3,193.3
04-06-2023,0,29.42188,39.50912,54.5,37.1,18.4,268.7
05-06-2023,0,27.31153,39.97251,53.5,24.5,22.3,303.5
06-06-2023,0,28.78014,41.51294,49.2,29.5,15.4,271.8
07-06-2023,0,29.37939,41.53133,50.7,39.6,18.4,222.7
08-06-2023,0.881410599,29.25844,41.56181,46,40.3,18.4,285.1
09-06-2023,0,29.65939,42.02385,42.9,48.6,18.4,294.3
10-06-2023,0,28.89794,41.02553,47.8,42.5,22.3,282.8
11-06-2023,1.670268774,28.56198,41.03295,47.9,52.2,28.1,293.8
12-06-2023,0,29.1111,41.34888,49.3,37.8,20.5,265.5
13-06-2023,0,29.20854,41.76478,45.5,38.9,22.3,304.2
14-06-2023,0,29.47674,41.10947,43.8,44.3,24.1,287
15-06-2023,0,29.51804,41.40427,42.4,38.9,22.3,286.2
16-06-2023,0,29.61126,42.07773,39.5,47.2,22.3,289.7
17-06-2023,0,30.23453,40.64794,40.2,42.5,29.5,288.9
18-06-2023,0,29.19803,40.53652,48.2,32.8,18.4,303.4
19-06-2023,0,28.98837,39.09816,53.7,39.6,14.8,134.4
20-06-2023,0,28.42794,39.53156,66.5,46.4,20.5,208.4
21-06-2023,13.10363579,27.85327,38.69838,68.5,46.8,22.3,262.4
22-06-2023,5.831119061,26.0948,36.59829,74.6,54.7,28.4,266
23-06-2023,2.373584747,26.25988,33.61925,79.8,55.4,37.1,283.1
24-06-2023,4.237353325,24.94581,32.37165,84.1,29.2,7.6,222.5
25-06-2023,27.81715775,24.54198,34.31154,81.8,35.6,17.3,207.1
26-06-2023,0.591073275,26.05791,33.98195,71.3,50.4,25.9,269
27-06-2023,0,26.282,35.69217,61.1,31,22.3,262.3
28-06-2023,0,26.77611,36.97206,61.8,30.2,18.7,276.5
29-06-2023,0.132211596,26.19021,36.90987,61.6,37.8,19.8,232.3
30-06-2023,0,26.56932,37.43998,57.7,39.2,22.3,265
01-07-2023,0,27.71797,38.64692,50.5,46.4,27.7,282.2
02-07-2023,0,27.38252,37.54135,54.1,46.4,27.7,280.5
03-07-2023,0.369420797,26.32578,37.21529,65.5,37.1,18.8,273
04-07-2023,20.21389008,25.2177,33.87724,86,38.9,18.4,214.5
05-07-2023,13.88608551,25.43752,33.20636,81.5,45,14.8,222.5
06-07-2023,7.226486206,25.39943,32.08573,86.1,35.3,18.4,242.4
07-07-2023,8.935923576,25.44878,33.8621,72.2,43.2,18.4,239.1
08-07-2023,0.247447237,25.5216,34.04525,72,31.3,18.4,226.6
09-07-2023,0.393146575,26.48281,36.34687,63.4,34.2,18.4,275.2
10-07-2023,41.26355362,25.76451,34.04825,78.8,34.9,18.4,262.1
11-07-2023,0.517189086,26.15508,32.93462,72.3,37.1,18.4,315.1
12-07-2023,0,25.18343,31.17916,82.5,31.3,11.2,274.5
13-07-2023,2.557441473,24.52188,31.90973,86.3,20.5,9.4,170.3
14-07-2023,1.548967719,25.4285,35.86694,72,27,13,222
15-07-2023,0.469099701,26.45039,33.74232,70.2,34.6,20.2,268.4
16-07-2023,0.369420797,25.32649,32.48237,75.6,40,18.4,281.3
17-07-2023,6.705884933,25.82619,31.97804,74.8,41.4,22.3,272.4
18-07-2023,0.073884159,25.29852,29.17425,81.8,56.5,27.7,268
19-07-2023,2.477017879,24.20489,28.2584,85.8,54.7,25.2,257.8
20-07-2023,0.541587889,25.0162,28.7725,82.9,55.1,23.4,259.2
21-07-2023,2.821378231,24.08208,30.03674,82.7,53.6,24.5,271.6
22-07-2023,3.274954796,24.92501,31.09541,82.3,46.8,22.3,270.7
23-07-2023,4.142371655,24.7413,30.68684,85.5,43.9,11.5,235.4
24-07-2023,33.27810669,24.67144,28.7798,91.7,55.8,24.5,254.1
25-07-2023,36.25688171,23.9404,28.15699,92.9,60.1,27,269.8
26-07-2023,60.44503784,23.98603,26.87168,94.5,60.5,30.2,263.8
27-07-2023,43.32667542,24.20654,29.39502,80.2,62.6,32,258.8
28-07-2023,0,24.6615,31.75424,76,51.1,29.5,267.1
29-07-2023,0,25.9956,32.6834,76.4,52.2,27.7,281.1
30-07-2023,1.122519255,26.27093,32.88523,72.9,49,22.3,286
31-07-2023,0.03694208,26.12696,32.95753,74.2,46.1,22.3,284.6
01-08-2023,1.259367108,25.9794,33.31723,72.1,50.4,27.7,275.5
02-08-2023,0,26.84023,32.91035,66.4,49.7,27.7,269.1
03-08-2023,0,26.68259,33.76444,64.4,55.4,37.1,266.1
04-08-2023,0,26.12528,36.07412,65.6,37.4,22.3,262.9
05-08-2023,0,26.38956,35.91224,68.4,47.5,22.3,272.1
06-08-2023,0.927927077,26.6676,36.08717,65.6,40.7,22.3,280.5
07-08-2023,0,26.85446,34.69624,61.1,46.4,22.3,278
08-08-2023,0,26.57188,34.58432,62.2,39.6,18.4,283.7
09-08-2023,0.147768319,26.60987,35.1994,66.6,25.6,18.4,295.5
10-08-2023,0,26.11287,34.90018,72.7,20.9,18.4,295.6
11-08-2023,0.443304986,26.71852,35.09109,72.1,18.7,18.4,272.5
12-08-2023,0.409834474,26.02051,33.96415,77.3,40.7,22.3,271.6
13-08-2023,0.624940991,25.78571,34.87036,72.2,22.7,18.4,292.2
14-08-2023,0.443304986,26.23468,34.45328,70.7,37.1,18.4,313.6
15-08-2023,0,26.19427,34.88721,72,37.1,18.4,258
16-08-2023,1.841388106,26.34422,35.38721,70.6,21.2,18.4,273.5
17-08-2023,0,26.83006,33.75803,82.1,33.5,18.4,248.6
18-08-2023,10.29103661,26.20234,31.75733,81.8,38.9,14.8,288.8
19-08-2023,1.16276145,25.22567,30.34515,77.8,49,24.5,282.3
20-08-2023,0.162025228,25.30934,34.39795,72,41,15.8,250.8
21-08-2023,0,26.0692,34.38469,77,24.1,16.6,270.4
22-08-2023,0,26.42524,34.74834,84.1,46.4,27.7,235.7
23-08-2023,9.924341202,26.45679,34.75764,80.3,55.4,37.1,226.8
24-08-2023,10.53522015,25.55596,35.06534,79.7,18.7,18.4,266.1
25-08-2023,10.17159462,26.57465,36.14279,77.3,37.1,18.4,254.5
26-08-2023,3.85788846,25.58886,33.05023,84.1,39.2,14.8,273
27-08-2023,0.175442293,25.70577,34.80584,78.5,25.6,14.8,290.5
28-08-2023,1.195914149,25.65913,34.83799,71.2,28.8,22.3,292.5
29-08-2023,0,25.83985,34.61499,69,21.2,18.4,314
30-08-2023,0,26.01885,35.38696,67,28.1,14.8,310.6
31-08-2023,0,25.84767,36.20909,67.4,29.2,14.8,308
01-09-2023,0,26.5201,36.56779,72.6,16.6,11.2,210.8
02-09-2023,0.110826246,27.12169,35.82747,76.7,22,9.4,343.4
03-09-2023,47.58065033,24.12965,32.14912,82.4,29.5,18.4,279.7
04-09-2023,0,25.05388,29.91831,79.2,32.4,22.3,286
05-09-2023,3.436718464,24.41705,28.02971,83.1,47.2,19.8,271.6
06-09-2023,17.46543694,24.40702,30.73729,89.9,46.4,27.7,269.5
07-09-2023,23.71533394,25.2471,32.42392,84.3,29.2,11.2,227.2
08-09-2023,1.667350769,25.64974,32.44654,80.2,31.3,18.4,251.5
09-09-2023,0,26.23683,33.73547,77.3,24.5,18.4,245.6
10-09-2023,1.704684138,25.81177,31.96793,82.4,49.7,18.4,277.8
11-09-2023,90.62760925,24.61704,30.8284,89.5,51.8,22.3,266.5
12-09-2023,0.893493652,25.79203,31.67315,81.9,41.4,18.4,278.4
13-09-2023,0.302420437,25.91551,32.5484,79.9,38.2,22.3,295.5
14-09-2023,0.610885382,25.50638,31.58235,81.6,35.6,13,290.8
15-09-2023,0.073884159,25.48277,33.5887,76.7,28.4,18.4,260.3
16-09-2023,0.262912691,25.49073,34.67837,74.1,34.2,18.4,271.5
17-09-2023,0,25.41446,34.75065,75.4,30.6,18.4,281.8
18-09-2023,0,26.2392,34.80638,77.5,28.4,18.4,283.2
19-09-2023,0.443304986,26.47772,34.41022,76.6,37.1,18.4,286.9
20-09-2023,0,26.69881,34.33533,78.7,37.1,18.4,265.9
21-09-2023,38.6003685,25.19981,31.92518,85.3,15.5,11.2,263.2
22-09-2023,0,24.65853,30.30442,87.5,16.6,14.8,226.9
23-09-2023,0,24.77731,33.30686,87.5,26.3,18.4,195.2
24-09-2023,22.46904564,25.55897,32.58665,83.4,22.7,11.2,212
25-09-2023,0,25.74897,32.84907,84.5,16.9,9.4,269.6
26-09-2023,0,25.40286,33.07122,85.1,8.6,14.8,174.8
27-09-2023,1.178859353,25.59324,34.65869,81.1,5.4,11.2,216.6
28-09-2023,0,25.45108,34.39819,81.7,7.6,14.8,233.7
29-09-2023,22.088871,25.2697,34.16693,84.2,10.8,14.8,208.9
30-09-2023,10.39297295,24.75136,33.79111,78.3,36,18.4,260.6
01-10-2023,6.309125423,25.42001,33.60236,83.8,27,22.3,234.8
02-10-2023,0,25.73006,32.175,83,27.7,11.2,215.6
03-10-2023,0,25.71997,33.35991,79.6,27.7,18.4,261.3
04-10-2023,5.098228455,25.37453,34.51932,71.6,26.6,14.8,294.5
05-10-2023,0,24.91636,34.96279,67,21.6,14.8,309.5
06-10-2023,0,23.87063,35.16044,66.8,24.1,13,308.6
07-10-2023,0,24.09657,35.39688,72.5,15.1,11.2,251.7
08-10-2023,0,25.22194,34.82069,77.7,7.6,14.8,174.5
09-10-2023,0,25.09886,34.95662,80.5,10.1,11.2,173.7
10-10-2023,0,25.55648,35.14822,79.5,9.4,14.8,172.5
11-10-2023,0.997436106,25.64077,34.87563,83.2,10.4,9.4,139.3
12-10-2023,0,25.34239,35.18825,80.9,10.8,11.2,132.1
13-10-2023,0,24.82986,34.693,80.5,11.5,11.2,118
14-10-2023,0,25.24602,34.48438,77.8,11.5,11.2,110.3
15-10-2023,0,25.28837,34.91174,77.7,7.9,11.2,118.9
16-10-2023,0,25.08389,34.54238,78,15.5,9.4,116.5
17-10-2023,0,24.63905,34.51862,76.9,6.8,11.2,132.4
18-10-2023,0,23.76661,34.74233,76,9.4,11.2,115.9
19-10-2023,0,24.01844,34.73213,78.2,17.6,11.2,110.3
20-10-2023,0.147768319,24.70288,34.21811,74.6,17.3,16.6,73.8
21-10-2023,0,24.52887,34.22963,72.8,22,18.4,78.3
22-10-2023,0,24.23416,34.49759,64.6,27.4,18.4,340
23-10-2023,0,22.17769,34.30531,59.8,24.5,14.8,329.6
24-10-2023,0,21.4683,34.75687,66.7,17.6,11.2,58
25-10-2023,0,22.23033,34.78753,61.2,9.4,9.4,326.9
26-10-2023,0,21.73508,34.63277,68.3,10.1,13,81.7
27-10-2023,0,21.9133,34.0557,75.7,16.9,14.8,80.1
28-10-2023,0,23.59395,33.53513,81.1,16.2,18.4,96.7
29-10-2023,0,24.48923,33.34145,80.9,22.7,14.8,100
30-10-2023,0,24.26982,32.17897,78.6,25.6,16.6,81
31-10-2023,0,23.70051,32.92488,72.3,28.4,18.4,74.2
01-11-2023,0,24.00276,33.03521,73,37.1,18.4,65.7
02-11-2023,0,24.34975,32.92947,79.4,29.2,18.4,79.2
03-11-2023,0,24.99563,33.1483,79,28.1,18.4,85
04-11-2023,0.78104794,24.83603,32.36818,80.4,29.5,11.9,75.2
05-11-2023,0.070049562,24.21905,32.01227,80.5,25.9,18.4,80.8
06-11-2023,4.723082542,24.61078,30.7767,84.9,29.2,14.8,82
07-11-2023,0.274197698,24.31785,32.04386,81.6,20.9,18.4,84.3
08-11-2023,0,24.14311,31.90411,84.7,24.5,14.8,74.6
09-11-2023,19.68051147,23.89905,32.30519,79,23.8,14.8,88.4
10-11-2023,0,23.64327,32.85907,73,15.5,14.8,85
11-11-2023,0,21.74888,32.71782,72.7,14.8,14.8,87.8
12-11-2023,0,21.85864,32.78175,72.2,24.5,14.8,97.9
13-11-2023,0,22.20852,32.1229,72,26.3,18.4,74.4
14-11-2023,0,23.00064,31.08543,70.7,30.6,18.4,69.8
15-11-2023,0,22.91769,30.88635,68.3,22.3,18.4,17.8
16-11-2023,0,21.73502,32.80281,67,14.8,11.2,347.1
17-11-2023,0,21.94043,32.99928,76.7,25.6,12.1,98.9
18-11-2023,0,23.04078,32.9725,77.9,31,14.8,93.4
19-11-2023,0,23.20356,32.83132,75.9,27.4,16.6,82.8
20-11-2023,0,22.58793,31.92456,71.1,36.4,22.3,64.7
21-11-2023,0,22.93491,29.45022,78.6,46.8,20.9,68.2
22-11-2023,0,23.10782,31.64944,86.3,22.7,11.2,49.4
23-11-2023,1.898721576,23.76821,28.45011,87.9,30.2,18.4,79.8
24-11-2023,2.412407637,23.62652,29.81879,76.8,34.2,18.4,76.5
25-11-2023,0,22.99681,30.7656,76.3,29.2,16.6,80.3
26-11-2023,0,23.49868,30.93426,78.7,32,22.3,88.4
27-11-2023,0,22.62266,31.15393,78.7,30.6,18.4,80.2
28-11-2023,0,22.58932,31.80021,79.9,27.4,18.4,83.3
29-11-2023,0,22.67278,31.97034,76.5,33.8,20.5,70.2
30-11-2023,0,22.89757,32.06312,74.4,31.3,16.6,79.9
01-12-2023,0,21.63226,32.57886,73.2,33.8,20.5,68.9
02-12-2023,0,21.58639,31.67381,65.4,47.9,25.9,61.3
03-12-2023,0,22.3328,30.63147,60.8,55.4,27.7,45.4
04-12-2023,0.338361383,22.79092,27.03222,84.6,63.4,27.7,49.8
05-12-2023,68.32981873,22.39648,25.91833,96,68.8,30.2,80
06-12-2023,83.29824066,21.85469,27.69664,89.9,55.4,36,206.2
07-12-2023,0.033236086,21.56424,28.42436,82.4,21.2,11.2,340.1
08-12-2023,0,19.91047,30.56495,77.3,23.4,11.2,346.7
09-12-2023,0,21.14013,31.21485,70.6,16.6,18.4,20.1
10-12-2023,0,20.32987,30.61509,73.5,18.4,11.2,40.1
11-12-2023,0,19.20047,30.73972,68.8,8.6,11.2,60.4
12-12-2023,0,19.56518,30.63032,75,15.8,14.8,63.5
13-12-2023,0,19.37247,29.9947,71.7,13.7,13,64.6
14-12-2023,0,18.75286,29.90256,73.8,19.1,14.8,72.6
15-12-2023,0,19.08509,28.14471,72.8,28.1,16.6,55.7
16-12-2023,0,20.41396,29.43597,75,21.2,14.8,61.1
17-12-2023,0,20.66237,29.29855,78.7,23,14.8,72.9
18-12-2023,0,20.50318,29.06532,74.5,24.1,14.8,61.7
19-12-2023,0,19.93479,29.02118,74,17.3,14.8,57.3
20-12-2023,0,18.98171,29.07339,73.5,19.1,14.8,59.8
21-12-2023,0,18.2521,29.4072,74.2,13,13,66.3
22-12-2023,0,17.27307,29.9155,76,8.6,9.4,61
23-12-2023,0,18.069,29.40164,77.1,15.5,11.2,66.9
24-12-2023,0,18.24886,29.75419,77.8,18.4,14.8,62.3
25-12-2023,0,18.73571,30.1392,76,16.9,10.8,59.8
26-12-2023,0,18.95,30.7234,77.3,13.3,10.1,66.9
27-12-2023,0,19.75679,30.47893,80.9,18.7,13,66.2
28-12-2023,0,19.30704,30.18825,76.3,24.8,16.6,68.1
29-12-2023,0,18.93505,29.91424,77.5,20.5,13,72.1
30-12-2023,0,18.83854,30.51235,78.4,23.4,11.2,62.6
31-12-2023,0,18.78637,29.7262,77.5,25.6,11.2,94.4
